,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,1.0017818253811128,1.0169273411205704,1.0105483132650015,1.0073587907716786,1.0212244127912462,1.006425464610518,1.0060927672955975,1.0028484618306115,1.0142071494042164,1.0069013802760551,1.0058971384377418,1.0097609561752987,1.007240547063556,1.0037754114230397,1.013190034196385,1.0029582881372645,1.0098665118978527,1.0073344914109243,1.0059611062249585,1.010874842217691,1.00482378420949,1.0040275049115914,0.9970473378416993,1.0145873320537429
1,1.0060276679841897,1.0006813978389955,1.0070901033973412,1.009476801579467,1.0055422131904674,1.0105097731067674,0.9963860128931433,1.0080477182351826,0.9936737460460913,1.000099334459124,1.0034598750600672,1.0061156046557507,1.016174121405751,1.0037612113029222,1.0020250723240116,1.0175007373906204,1.011206896551724,1.0029699176087374,1.0022343112492715,1.0100854865046585,1.0030371313804252,1.011055669699638,1.0137562094000765,1.001040484298146
2,1.0042235536784205,1.0184824902723737,1.002835631172387,1.0072364560923137,1.0086349439647253,1.0024300155520995,1.0049014802470346,1.0065746219592373,1.0096407457935426,1.016388557806913,1.0009577626664115,1.0111764705882353,1.000294753389664,1.0007686395080706,1.0,1.0036718523528845,1.003125888036374,1.0040118444932657,1.0054279344770767,1.0101749714720427,1.0139675717913657,1.0024191987613702,0.999528835280814,0.9982046678635548
3,0.9980438184663538,1.0127984718242597,1.001560062402496,0.999126213592233,0.990528233151184,0.9953456802094445,1.0024387864598576,0.9941214892227302,1.0105395910278354,1.0076223981237173,0.9984690460243038,0.9951522202831103,0.9981337786072095,0.9964477726574502,1.0217495909922047,1.018388370077982,0.997639282341832,0.9976215393397393,0.9983611298563578,1.0064012049326931,1.0110779308351796,0.997876242880587,1.0046195908362403,1.0174176448315033
4,0.9901019208153665,0.9955677102980006,0.9913356697819314,0.9907686327859294,0.9829900698786318,0.9825621042377009,1.003308680420397,0.9957762342782054,0.9888571937956855,0.9993211133740666,0.9882127455678008,0.9810989867498051,0.9979334776618775,0.979381443298969,1.001883771310163,1.0007562866326338,0.978324656885944,0.9827388899485028,0.9859018926226342,0.9877467028341596,0.997141768292683,0.9881009964206249,0.9831081081081081,1.0018608113137328
5,1.000593883005048,0.9928009851283509,1.007463419424531,0.9999019223224795,0.9988775605649612,0.9982153480071387,0.9975751697381183,0.998774625318126,1.0156855674749843,0.9897127329192547,1.0005818463925524,1.0124131082423038,0.9839266344541959,1.0018691588785047,1.0008461032245932,0.998583034196108,1.006965944272446,1.0017467248908298,0.9972575905974534,0.9972537878787879,1.0037263519969424,0.9947131388290581,1.0024818633066055,0.9929420505200593
6,0.99228410327431,1.0144070222307031,0.9934691490398674,0.9925453653751839,0.9931641539469988,0.9892729439809296,0.9977637335926107,0.9970743676859193,1.0014200763291026,0.9981368895861934,0.9842992828067455,0.9805787150564002,0.9966927239927842,0.9883150039277298,0.9969002442231825,0.9857156371204239,0.9861644888547272,0.986534922018793,1.0170889805539187,0.9960117747602317,0.9917182294145646,0.9881889763779529,1.000856979622929,0.9942012719790497
7,1.000996909580301,0.9879608728367194,0.999607535321821,0.9933787923707876,1.0004714312653216,0.9922690763052209,0.9997076593256675,0.9964032181732133,0.9836922804218736,1.012673150604185,0.997538400945254,0.9994998499549865,0.9983911513323278,0.9955290611028316,0.9919909544897767,0.9884836852207294,0.9971745908028059,0.9930282796543597,0.989185013518733,0.9856993040327963,0.9956805528892302,0.9988047808764939,0.9917229569022928,0.9858889934148636
8,1.0008963250672245,0.9910510281797409,1.0052021986650963,1.003382411460406,1.001979078314956,0.9986846099362542,1.0025343600740813,1.0013299135556188,0.9968465627534012,0.9962165308498254,0.9965452571315763,0.9957966373098479,0.9990935643065767,1.0022954091816367,1.0055091185410334,0.9955339805825243,0.9991206643869077,1.0011865915158706,1.000976181179227,0.9981622980945933,1.0031813361611877,0.9996011168727562,1.0026861089792787,1.0009541984732826
9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0004766444232602
