,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0,1.0324258182930561,1.0052290315833508,0.9785338193600648,1.0104297037964123,0.968716481944941,1.0423280423280423,1.027059055895714,0.9689133056411632,0.9750639386189258,1.004860031104199,0.9714767932489452,1.0147058823529411,1.0136512559155442,0.9985456056513609,0.979519145146928,1.0432596904352427,1.0470967741935484,1.0167351732237229,1.0101010101010102,0.9791028883269002,1.0273258239465999,0.984782838423333,0.9585798816568047,0.9614989733059548,1.0283322601416613,0.9874379199532574,0.95366318860092,0.9720853858784892,1.0787654320987654,1.0382367267413541
1,0.9816296296296297,0.9843945068664169,1.0128311258278144,1.0142444260941372,0.9514670603432368,0.9452126728513915,0.9411538461538461,1.036371179643203,0.9631147540983607,0.9624685625846392,1.00225851285615,0.966183574879227,0.9640869096785778,0.9766957969205159,0.9981818181818181,0.9613238650773523,0.9422879441363731,0.884493213976321,0.9626890756302521,0.9669657422512234,0.9734010152284264,1.008691919733877,0.9908641975308643,0.9599572877736252,0.9862241703193487,0.9485207100591717,0.9801176470588235,1.0045849420849422,0.9613183794918746,0.9734928454140276
2,1.0150920615756112,0.963009934474741,0.9987740089906009,0.9961327091390189,0.9491854150504266,0.9733333333333334,1.0063342868818963,1.021617293835068,1.004255319148936,0.9585929648241206,1.016293985092737,1.0026000000000002,0.9942261128701808,0.9733702599062634,1.0018214936247725,0.9936683814800158,0.9971665213600697,1.0244857982370226,1.0060230446927374,1.0175734570504709,1.007717980809345,0.9953191489361702,1.0480936954896587,1.0,0.9565079365079365,0.9962570180910792,1.0022806385788021,0.9954359836656257,0.9673809523809525,0.963855421686747
3,0.9628308058281296,0.9795873573309921,1.0069558101472995,1.0586432366162648,0.9591336330200245,1.0310121765601217,0.9886294416243654,0.9747910135841169,0.9989830508474576,0.9620465506395471,1.0127920859628177,1.0361061240773988,0.9777070063694266,0.9781133727292625,1.001818181818182,1.1215983008097703,0.9986885245901639,1.005736137667304,0.9842950108459869,0.9758220502901354,0.9612916580418132,0.9893116716545532,1.0313837375178316,0.9779384501297739,1.0,1.009705698184095,1.0059880239520957,0.9893822393822395,1.024612355402412,0.9577500000000001
4,1.0114268066707843,1.0013443871835088,0.9739943112555871,1.0206523837097086,0.9946740519812527,0.9734268315187304,1.0462107208872458,0.989012461476618,1.0244316253817443,1.0340017436791629,0.9957898282249916,1.0084713130535234,1.0335313278405824,1.0111881852763482,1.0039322444041137,1.0279322996804356,0.9862114248194355,1.0060202788339672,0.9900387870239775,1.022936429279343,1.0094745908699398,1.0095073465859983,1.0172890733056708,0.9799052132701421,1.008297378028543,1.0232558139534884,0.9903571428571428,0.9878048780487805,0.9968772519817439,0.995301487862177
5,0.9618320610687023,1.0418438129335423,0.9641218189403421,1.040090771558245,1.0254872563718143,0.9929857819905213,1.062622693364743,0.9856388023303075,0.9792977807220934,1.0341483979763912,0.9704041941484863,1.0,1.0196514645902854,1.048462049125913,0.9849352214522447,1.005181347150259,1.008433200177541,1.0198425196850394,0.9983972932063039,1.0225605536332179,0.9598976109215016,1.00267551369863,0.9433491955585769,1.004836525440124,0.9710335747202107,1.0115151515151517,0.9812477461233321,1.0093827160493827,1.0060240963855422,0.990034093889326
6,1.0098412698412698,0.9813144329896907,1.0229337948939854,0.9727272727272728,1.0012531328320802,1.0095456281023292,0.9848512839460558,0.9664604810996564,1.0253678335870118,1.0014268242967794,0.9869292436388986,0.972508591065292,0.9660000000000001,0.9814267623469818,1.0287549709391253,1.0512027491408935,0.961487676056338,0.9478072884496602,0.9782395433871399,0.9568218733080671,0.9597777777777777,1.001280819724624,1.0148931059332211,1.0192529842125528,1.0698305084745763,0.9625524266027562,0.9976724243537916,1.0129647749510762,0.9791616766467066,0.9785430463576158
7,1.055014146494813,1.0369884000875467,0.9961928934010152,0.9824299065420561,1.007717980809345,1.0542738275340393,0.9977490151941474,1.0231830465083203,1.0061025894771565,0.9949114593934459,1.0065336394137383,0.982724774244209,1.0293619424054206,1.0296774193548388,1.0148676776687482,0.982020268061458,1.0228885328450446,0.9898989898989898,1.0347342510712008,1.0035365681143018,1.0361194721000233,0.9887005649717514,1.0073372781065089,1.0330562901397808,1.0475285171102662,0.9766573295985059,1.0229616895874263,0.9879256218304757,1.010518590998043,1.0186789388197077
8,1.0,0.9854368932038834,0.9734607218683652,1.0072298325722981,1.0233906023597599,0.9843946188340807,0.9964278999811995,0.9756741729218793,0.9631147540983607,0.9488543371522095,1.0164912280701754,1.0049940071913703,0.9839093070031085,1.0025062656641603,1.016407852329329,1.0054371948513092,1.006936674871336,1.0411454904542463,0.9691629955947136,1.016774739216239,0.9901675977653632,1.0424797843665767,1.005874060150376,0.986286341195831,1.0096793708408953,0.9719566602931804,0.9752730764614091,0.9809337570276218,1.0137981118373276,0.9715652404996014
9,1.0262216924910605,1.0201327907474835,1.025081788440567,1.0483566301473366,1.0038430420711975,1.0204081632653061,0.970566037735849,1.0088331671178232,0.9766808510638298,0.9540750323415265,0.9860200207110805,1.0049691910157026,1.0081769187883292,1.0183333333333333,0.9694436437013549,1.0177684582275688,0.9277777777777778,1.0967435978501423,0.990909090909091,1.0128933869402468,0.9873617693522906,1.120177888095977,1.0074748890446157,0.9836855765665555,0.9925104853205512,1.0554098360655737,1.0200615384615384,0.9860453526040368,0.9863896848137536,0.9794857768052516
